,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,OQ2,GLA2,OQ_x_YB,OQ_/_LA,Neighborhood,House Style,Year Built_Dev_House Style,Overall Qual_Dev_Neighborhood
2550,10800,5,7,1960,1960,1248,1,3,0,1.0,25,1557504,9800,0.000462962962962963,NAmes,1Story,-0.5903338056504491,-0.43020500524662325
2551,8550,6,8,1934,1950,816,1,2,1,1.0,36,665856,11604,0.0007017543859649122,NAmes,1Story,-1.608168954025273,0.8575032199172544
2552,11425,5,6,1954,1954,1008,1,2,1,1.0,25,1016064,9770,0.000437636761487965,NAmes,1Story,-0.8252188398907931,-0.43020500524662325
2553,9724,5,7,1947,1950,1043,1,2,1,1.0,25,1087849,9735,0.0005141916906622789,NAmes,1Story,-1.0992513798378611,-0.43020500524662325
2554,4712,4,7,1946,1950,1230,1,3,0,1.0,16,1512900,7784,0.0008488964346349745,BrkSide,1.5Fin,0.5224829181909226,-1.051674234266409
2555,5900,4,7,1923,1958,869,1,2,0,0.0,16,755161,7692,0.0006779661016949153,BrkSide,1Story,-2.038791516799237,-1.051674234266409
2556,5825,4,5,1926,1953,747,1,1,0,2.0,16,558009,7704,0.0006866952789699571,BrkSide,1Story,-1.921348999679065,-1.051674234266409
2557,7438,5,8,1908,1991,1252,1,3,0,2.0,25,1567504,9540,0.0006722237160527024,BrkSide,1.5Fin,-1.3468622631746168,-0.11298979376415953
2558,9600,5,6,1961,1990,1433,1,3,1,2.0,25,2053489,9805,0.0005208333333333333,NAmes,1Story,-0.5511862999437251,-0.43020500524662325
2559,10858,5,6,1952,1952,1624,1,2,1,1.0,25,2637376,9760,0.00046048996131884323,NAmes,1Story,-0.9035138513042411,-0.43020500524662325
2560,9600,5,5,1951,1951,1216,1,3,0,1.0,25,1478656,9755,0.0005208333333333333,NAmes,1Story,-0.9426613570109651,-0.43020500524662325
2561,10680,5,3,1951,1951,2136,2,4,0,2.0,25,4562496,9755,0.00046816479400749064,NAmes,1Story,-0.9426613570109651,-0.43020500524662325
2562,9490,6,7,1941,1950,1578,1,3,2,1.0,36,2490084,11646,0.0006322444678609062,NAmes,1.5Fin,0.27651644695861477,0.8575032199172544
2563,9462,5,6,1949,1973,1728,1,3,1,1.0,25,2985984,9745,0.000528429507503699,NAmes,2Story,-0.9395283386362924,-0.43020500524662325
2564,9888,5,6,1954,1975,936,1,2,0,1.0,25,876096,9770,0.0005056634304207119,NAmes,1Story,-0.8252188398907931,-0.43020500524662325
2565,8917,5,5,1967,1967,1584,2,4,0,2.0,25,2509056,9835,0.00056072670180554,NAmes,1Story,-0.3163012657033812,-0.43020500524662325
2566,12700,6,5,1964,1964,1246,1,3,2,2.0,36,1552516,11784,0.00047244094488188977,NAmes,SLvl,-0.8036096298108155,0.8575032199172544
2567,8500,5,3,1961,1961,1235,1,2,0,2.0,25,1525225,9805,0.000588235294117647,NAmes,1Story,-0.5511862999437251,-0.43020500524662325
2568,14200,7,6,1966,1966,2157,2,4,2,2.0,49,4652649,13762,0.0004929577464788732,NAmes,2Story,-0.413684347476075,2.145211445081132
2569,9000,5,5,1954,1954,1128,1,2,0,1.0,25,1272384,9770,0.0005555555555555556,NAmes,1Story,-0.8252188398907931,-0.43020500524662325
2570,25419,8,4,1918,1990,3112,2,4,1,2.0,64,9684544,15344,0.0003147252055548999,NAmes,2Story,-1.8984203225166887,3.4329196702450098
2571,9723,6,7,1963,1963,1008,1,2,0,2.0,36,1016064,11778,0.000617093489663684,NAmes,1Story,-0.4728912885302772,0.8575032199172544
2572,7728,5,6,1962,1962,1190,1,3,0,2.0,25,1416100,9810,0.0006469979296066253,NAmes,SLvl,-0.9344773557850959,-0.43020500524662325
2573,8163,5,6,1959,1959,1144,1,3,1,1.0,25,1308736,9795,0.0006125199068969741,NAmes,SLvl,-1.1307789447465166,-0.43020500524662325
2574,8400,5,5,1957,1957,1364,1,3,1,1.0,25,1860496,9785,0.0005952380952380953,NAmes,1Story,-0.7077763227706212,-0.43020500524662325
2575,11600,6,5,1960,1960,1383,1,3,0,1.0,36,1912689,11760,0.0005172413793103448,NAmes,1Story,-0.5903338056504491,0.8575032199172544
2576,9610,6,6,1958,1958,1336,1,3,1,2.0,36,1784896,11748,0.0006243496357960458,NAmes,1Story,-0.6686288170638971,0.8575032199172544
2577,10000,5,6,1956,1956,1370,1,3,1,1.0,25,1876900,9780,0.0005,NAmes,SLvl,-1.3270805337079372,-0.43020500524662325
2578,14850,5,5,1957,1957,1092,1,2,1,1.0,25,1192464,9785,0.0003367003367003367,NAmes,1Story,-0.7077763227706212,-0.43020500524662325
2579,10152,6,6,1956,1994,1124,1,3,1,1.0,36,1263376,11736,0.000591016548463357,NAmes,1Story,-0.7469238284773452,0.8575032199172544
2580,10011,5,6,1957,1996,1236,1,2,1,1.0,25,1527696,9785,0.0004994506043352313,NAmes,1Story,-0.7077763227706212,-0.43020500524662325
2581,7032,5,5,1979,1979,943,1,2,2,2.0,25,889249,9895,0.0007110352673492605,NAmes,SFoyer,0.12273431560437405,-0.43020500524662325
2582,8092,6,8,1954,2000,1050,1,3,0,1.0,36,1102500,11724,0.0007414730598121602,NAmes,1Story,-0.8252188398907931,0.8575032199172544
2583,11310,6,5,1954,1954,1375,1,2,1,2.0,36,1890625,11724,0.0005305039787798408,NAmes,1Story,-0.8252188398907931,0.8575032199172544
2584,12778,5,6,1952,2003,1008,1,2,0,1.0,25,1016064,9760,0.0003912975426514322,NAmes,1Story,-0.9035138513042411,-0.43020500524662325
2585,10170,6,6,1951,1951,1575,1,2,1,2.0,36,2480625,11706,0.0005899705014749262,NAmes,1Story,-0.9426613570109651,0.8575032199172544
2586,7700,5,7,1956,1956,1145,1,3,0,2.0,25,1311025,9780,0.0006493506493506494,NAmes,SLvl,-1.3270805337079372,-0.43020500524662325
2587,11050,5,5,1956,1956,1005,1,2,1,1.0,25,1010025,9780,0.00045248868778280545,NAmes,1Story,-0.7469238284773452,-0.43020500524662325
2588,13600,5,6,1955,1955,1056,1,3,0,1.0,25,1115136,9775,0.0003676470588235294,NAmes,1Story,-0.7860713341840692,-0.43020500524662325
2589,15428,5,6,1951,1991,884,1,2,0,1.0,25,781456,9755,0.0003240860772621208,NAmes,1Story,-0.9426613570109651,-0.43020500524662325
2590,21299,7,5,1941,1963,2039,1,3,3,3.0,49,4157521,13587,0.0003286539274144326,NAmes,1Story,-1.334136414078205,2.145211445081132
2591,13300,5,5,1956,2001,1384,1,2,0,2.0,25,1915456,9780,0.00037593984962406017,NAmes,1Story,-0.7469238284773452,-0.43020500524662325
2592,22136,5,5,1925,1975,2640,2,5,1,3.0,25,6969600,9625,0.00022587640043368268,OldTown,1.5Fin,-0.5105762609847703,-0.16037532539865104
2593,7500,6,6,1947,1950,1312,1,3,0,2.0,36,1721344,11682,0.0008,NAmes,1.5Fin,0.5716762124373841,0.8575032199172544
2594,7000,6,6,1924,1950,1310,2,2,0,1.0,36,1716100,11544,0.0008571428571428571,OldTown,1.5Fin,-0.5597695552312317,0.6218635066478322
2595,10410,3,8,1930,2001,713,1,2,0,1.0,9,508369,5790,0.00028818443804034583,OldTown,1Story,-1.764758976852169,-1.7248529894916174
2596,5400,5,7,1954,2000,833,1,2,0,1.0,25,693889,9770,0.000925925925925926,OldTown,1Story,-0.8252188398907931,-0.16037532539865104
2597,5400,5,6,1921,1968,1073,1,2,0,1.0,25,1151329,9605,0.000925925925925926,OldTown,1Story,-2.117086528212685,-0.16037532539865104
2598,10914,3,3,1929,1950,715,1,2,0,2.0,9,511225,5787,0.0002748763056624519,NAmes,1Story,-1.803906482558893,-3.0056214555743788
2599,7008,4,8,1900,1998,720,1,1,0,1.0,16,518400,7600,0.0005707762557077625,OldTown,1.5Fin,-1.7404086171463093,-0.9426141574451342
2600,10800,5,6,1920,1950,1130,1,2,1,2.0,25,1276900,9600,0.000462962962962963,OldTown,1Story,-2.156234033919409,-0.16037532539865104
2601,7200,6,8,1915,1950,1595,2,3,1,2.0,36,2544025,11490,0.0008333333333333334,OldTown,2Story,-1.991216320956727,0.6218635066478322
2602,10818,4,4,1910,1950,1760,1,4,1,2.0,16,3097600,7640,0.00036975411351451286,OldTown,1.5Fin,-1.2484756746816936,-0.9426141574451342
2603,10410,3,4,1915,1950,1214,1,3,0,3.0,9,1473796,5745,0.00028818443804034583,OldTown,1.5Fin,-1.0025092034493859,-1.7248529894916174
2604,10800,5,4,1900,1970,2414,2,3,1,2.0,25,5827396,9500,0.000462962962962963,OldTown,1.5Fin,-1.7404086171463093,-0.16037532539865104
2605,10800,5,8,1936,1989,1466,2,3,1,2.0,25,2149156,9680,0.000462962962962963,OldTown,1.5Fin,0.03054997572630696,-0.16037532539865104
2606,8658,6,5,1965,1965,1324,2,3,1,2.0,36,1752976,11790,0.000693000693000693,NAmes,1Story,-0.3945962771168292,0.8575032199172544
2607,13400,5,5,1966,1966,1086,1,3,1,2.0,25,1179396,9830,0.00037313432835820896,NAmes,SLvl,-0.6727419038365352,-0.43020500524662325
2608,10184,6,5,1963,1963,1146,1,3,1,1.0,36,1313316,11778,0.000589159465828751,NAmes,SLvl,-0.8690434927979558,0.8575032199172544
2609,9786,6,7,1962,1981,1734,1,3,1,2.0,36,3006756,11772,0.0006131207847946045,NAmes,1.5Fin,1.3095756261343077,0.8575032199172544
2610,9510,6,5,1962,1985,1207,1,3,0,1.0,36,1456849,11772,0.0006309148264984228,NAmes,1Story,-0.5120387942370012,0.8575032199172544
2611,7800,5,5,1964,1964,912,1,2,0,1.0,25,831744,9820,0.000641025641025641,NAmes,1Story,-0.4337437828235532,-0.43020500524662325
2612,8910,6,6,1959,1959,1194,1,3,1,2.0,36,1425636,11754,0.0006734006734006734,NAmes,1Story,-0.6294813113571731,0.8575032199172544
2613,7332,6,6,1959,1959,864,1,2,0,1.0,36,746496,11754,0.0008183306055646482,NAmes,1Story,-0.6294813113571731,0.8575032199172544
2614,7100,5,7,1957,1957,816,1,2,0,1.0,25,665856,9785,0.0007042253521126761,NAmes,1Story,-0.7077763227706212,-0.43020500524662325
2615,10800,6,6,1961,1992,1773,2,3,2,2.0,36,3143529,11766,0.0005555555555555556,NAmes,1Story,-0.5511862999437251,0.8575032199172544
2616,11650,7,5,1959,1959,1472,2,2,1,2.0,49,2166784,13713,0.0006008583690987124,NAmes,1Story,-0.6294813113571731,2.145211445081132
2617,18275,7,8,1962,1998,2448,3,3,2,2.0,49,5992704,13734,0.00038303693570451437,NAmes,2Story,-0.5374123453961261,2.145211445081132
2618,16321,5,6,1957,1997,1600,1,2,2,1.0,25,2560000,9785,0.00030635377734207465,NAmes,1Story,-0.7077763227706212,-0.43020500524662325
2619,12144,4,6,1950,1950,1521,1,3,0,1.0,16,2313441,7800,0.00032938076416337287,NAmes,1.5Fin,0.7192560951767688,-1.717913230410501
2620,10800,4,4,1949,1950,1192,1,4,0,0.0,16,1420864,7796,0.00037037037037037035,NAmes,1.5Fin,0.6700628009303072,-1.717913230410501
2621,7200,5,7,1950,1950,1040,1,2,0,2.0,25,1081600,9750,0.0006944444444444445,NAmes,1Story,-0.9818088627176891,-0.43020500524662325
2622,7200,4,5,1950,1950,1040,1,2,0,2.0,16,1081600,7800,0.0005555555555555556,NAmes,1Story,-0.9818088627176891,-1.717913230410501
2623,7560,5,5,1959,1959,1040,1,3,0,1.0,25,1081600,9795,0.0006613756613756613,NAmes,1Story,-0.6294813113571731,-0.43020500524662325
2624,8544,3,4,1950,1950,1040,2,2,0,2.0,9,1081600,5850,0.00035112359550561797,NAmes,1Story,-0.9818088627176891,-3.0056214555743788
2625,8544,3,4,1949,1950,1040,2,2,0,2.0,9,1081600,5847,0.00035112359550561797,NAmes,1Story,-1.0209563684244132,-3.0056214555743788
2626,8544,3,4,1950,1950,1040,2,2,0,2.0,9,1081600,5850,0.00035112359550561797,NAmes,1Story,-0.9818088627176891,-3.0056214555743788
2627,8512,5,5,1960,1960,1556,2,4,0,0.0,25,2421136,9800,0.000587406015037594,NAmes,1Story,-0.5903338056504491,-0.43020500524662325
2628,7945,5,6,1959,1959,1150,1,3,0,1.0,25,1322500,9795,0.0006293266205160479,NAmes,1Story,-0.6294813113571731,-0.43020500524662325
2629,7000,5,4,1961,1961,1150,1,3,0,1.0,25,1322500,9805,0.0007142857142857143,NAmes,1Story,-0.5511862999437251,-0.43020500524662325
2630,7590,6,5,1966,1966,1348,1,3,1,2.0,36,1817104,11796,0.0007905138339920949,NAmes,2Story,-0.413684347476075,0.8575032199172544
2631,10205,5,5,1962,1962,999,1,3,0,1.0,25,998001,9810,0.0004899559039686428,NAmes,SFoyer,-1.1506342087909578,-0.43020500524662325
2632,7400,7,6,1962,1962,1045,1,3,0,2.0,49,1092025,13734,0.0009459459459459459,NAmes,1Story,-0.5120387942370012,2.145211445081132
2633,7000,5,6,1962,1962,864,1,3,0,1.0,25,746496,9810,0.0007142857142857143,NAmes,1Story,-0.5120387942370012,-0.43020500524662325
2634,7000,5,5,1962,1962,1025,1,3,0,0.0,25,1050625,9810,0.0007142857142857143,NAmes,SFoyer,-1.1506342087909578,-0.43020500524662325
2635,9856,5,8,1900,2005,2014,2,5,0,2.0,25,4056196,9500,0.0005073051948051948,OldTown,2Story,-2.455196313156919,-0.16037532539865104
2636,9906,4,4,1925,1950,1328,1,3,0,1.0,16,1763584,7700,0.0004037956793862306,OldTown,2Story,-1.6818963261565991,-0.9426141574451342
2637,9600,5,6,1948,1950,1668,1,3,0,1.0,25,2782224,9740,0.0005208333333333333,OldTown,1.5Fin,0.6208695066838457,-0.16037532539865104
2638,5520,4,6,1920,1980,1657,1,4,1,1.0,16,2745649,7680,0.0007246376811594203,OldTown,1.5Fin,-0.756542732217078,-0.9426141574451342
2639,9600,6,8,1900,2004,1416,1,3,0,2.0,36,2005056,11400,0.000625,OldTown,1.5Fin,-1.7404086171463093,0.6218635066478322
2640,9600,7,7,1925,1990,1641,1,3,1,2.0,49,2692881,13475,0.0007291666666666667,OldTown,2Story,-1.6818963261565991,1.4041023386943152
2641,6451,7,7,1900,1970,1428,1,4,0,2.0,49,2039184,13300,0.0010851030847930554,OldTown,2Story,-2.455196313156919,1.4041023386943152
2642,3960,7,8,1930,1950,1004,1,2,1,1.0,49,1008016,13510,0.0017676767676767678,OldTown,2Story,-1.5272363287565351,1.4041023386943152
2643,5684,6,8,1930,2005,813,1,2,0,1.0,36,660969,11580,0.001055594651653765,OldTown,1Story,-1.764758976852169,0.6218635066478322
2644,7745,4,6,1900,1950,1951,2,4,0,2.0,16,3806401,7600,0.0005164622336991608,OldTown,1.5Fin,-1.7404086171463093,-0.9426141574451342
2645,7741,6,5,1924,1950,1032,1,2,0,1.0,36,1065024,11544,0.000775093657150239,OldTown,1Story,-1.9996440110925129,0.6218635066478322
2646,5633,5,7,1925,1950,844,1,2,0,1.0,25,712336,9625,0.0008876264867743654,OldTown,1Story,-1.960496505385789,-0.16037532539865104
2647,9000,5,6,1880,1991,1750,1,3,0,1.0,25,3062500,9400,0.0005555555555555556,OldTown,2Story,-3.0738363027571745,-0.16037532539865104
2648,7200,4,5,1950,1950,864,1,2,0,1.0,16,746496,7800,0.0005555555555555556,OldTown,1Story,-0.9818088627176891,-0.9426141574451342
2649,4400,6,8,1920,1950,1118,1,2,0,2.0,36,1249924,11520,0.0013636363636363637,OldTown,1.5Fin,-0.756542732217078,0.6218635066478322
2650,7614,3,5,1905,1950,1376,1,2,0,1.0,9,1893376,5715,0.0003940110323089047,OldTown,2Story,-2.300536315756855,-1.7248529894916174
2651,6000,5,7,1955,1955,960,1,3,0,2.0,25,921600,9775,0.0008333333333333334,OldTown,1Story,-0.7860713341840692,-0.16037532539865104
2652,6000,5,7,1924,1950,1566,1,5,0,2.0,25,2452356,9620,0.0008333333333333334,OldTown,1.5Fin,-0.5597695552312317,-0.16037532539865104
2653,7830,3,5,1921,1950,492,1,1,0,1.0,9,242064,5763,0.0003831417624521073,OldTown,1Story,-2.117086528212685,-1.7248529894916174
2654,9576,6,7,1945,1950,1182,1,3,0,1.0,36,1397124,11670,0.0006265664160401002,OldTown,1.5Fin,0.473289623944461,0.6218635066478322
2655,5820,3,8,1955,2005,1163,1,3,0,1.0,9,1352569,5865,0.0005154639175257732,OldTown,1Story,-0.7860713341840692,-1.7248529894916174
2656,5747,3,4,1920,1950,840,1,2,0,1.0,9,705600,5760,0.0005220114842526536,OldTown,1Story,-2.156234033919409,-1.7248529894916174
2657,9142,6,8,1910,1950,1928,2,4,0,1.0,36,3717184,11460,0.0006563115292058631,OldTown,2Story,-2.145876318356791,0.6218635066478322
2658,9600,4,2,1900,1950,1774,2,4,0,3.0,16,3147076,7600,0.0004166666666666667,OldTown,2Story,-2.455196313156919,-0.9426141574451342
2659,10800,7,7,1914,1970,1768,1,2,2,2.0,49,3125824,13398,0.0006481481481481481,OldTown,2.5Unf,-0.18675805692509145,1.4041023386943152
2660,6300,7,6,1910,2005,2104,2,5,0,2.0,49,4426816,13370,0.0011111111111111111,OldTown,2.5Unf,-0.3678567787918468,1.4041023386943152
2661,5000,5,4,1900,1950,1440,1,3,0,1.0,25,2073600,9500,0.001,OldTown,1.5Fin,-1.7404086171463093,-0.16037532539865104
2662,8850,7,6,1916,1950,1690,1,3,1,1.0,49,2856100,13412,0.0007909604519774011,OldTown,2.5Unf,-0.09620869599171378,1.4041023386943152
2663,3600,6,7,1910,1993,1368,1,3,0,1.0,36,1871424,11460,0.0016666666666666668,OldTown,2Story,-2.145876318356791,0.6218635066478322
2664,7200,7,7,1920,1950,1762,1,4,0,2.0,49,3104644,13440,0.0009722222222222222,OldTown,2Story,-1.836556323556663,1.4041023386943152
2665,11340,6,5,1923,1950,1200,1,4,0,1.0,36,1440000,11538,0.0005291005291005291,OldTown,1Story,-2.038791516799237,0.6218635066478322
2666,22950,10,9,1892,1993,3608,2,4,2,3.0,100,13017664,18920,0.00043572984749455336,OldTown,2.5Fin,-1.0647452848950796,3.750818834833765
2667,5976,5,7,1920,1950,1248,2,2,0,0.0,25,1557504,9600,0.0008366800535475234,OldTown,2Story,-1.836556323556663,-0.16037532539865104
2668,9750,5,5,1958,1958,960,1,3,0,2.0,25,921600,9790,0.0005128205128205128,OldTown,1Story,-0.6686288170638971,-0.16037532539865104
2669,4761,3,3,1918,1950,1020,1,2,0,0.0,9,1040400,5754,0.000630119722747322,IDOTRR,1.5Unf,-1.298026433490444,-1.4120752177826548
2670,7446,4,5,1941,1950,788,1,2,2,0.0,16,620944,7764,0.0005372011818426001,BrkSide,1Story,-1.334136414078205,-1.051674234266409
2671,6435,6,5,1939,1950,1577,1,3,1,1.0,36,2486929,11634,0.0009324009324009324,BrkSide,1.5Fin,0.17812985846569165,0.8256946467380899
2672,11737,6,7,1924,1996,1827,1,2,1,1.0,36,3337929,11544,0.0005112038851495271,BrkSide,2Story,-1.712828325636612,0.8256946467380899
2673,5000,6,7,1947,1950,1664,2,3,2,2.0,36,2768896,11682,0.0012,BrkSide,1.5Fin,0.5716762124373841,0.8256946467380899
2674,7800,5,7,1939,1950,1118,1,3,1,2.0,25,1249924,9695,0.000641025641025641,OldTown,1.5Fin,0.17812985846569165,-0.16037532539865104
2675,6240,6,6,1934,1950,1176,1,3,1,2.0,36,1382976,11604,0.0009615384615384616,BrkSide,1.5Fin,-0.06783661276661616,0.8256946467380899
2676,6240,5,4,1936,1950,1344,1,3,0,1.0,25,1806336,9680,0.0008012820512820513,BrkSide,1.5Fin,0.03054997572630696,-0.11298979376415953
2677,6120,3,5,1930,1950,1162,1,3,0,1.0,9,1350244,5790,0.0004901960784313725,BrkSide,1.5Fin,-0.2646097897524624,-1.9903586747686584
2678,6120,5,7,1925,1950,1015,1,3,0,1.0,25,1030225,9625,0.0008169934640522876,BrkSide,1Story,-1.960496505385789,-0.11298979376415953
2679,6240,4,5,1947,1950,912,1,2,0,0.0,16,831744,7788,0.000641025641025641,BrkSide,1.5Fin,0.5716762124373841,-1.051674234266409
2680,6240,5,6,1928,1950,1576,1,3,1,1.0,25,2483776,9640,0.0008012820512820513,BrkSide,1.5Fin,-0.36299637824538555,-0.11298979376415953
2681,6120,5,7,1930,1984,1324,1,3,0,1.0,25,1752976,9650,0.0008169934640522876,BrkSide,1.5Fin,-0.2646097897524624,-0.11298979376415953
2682,6000,6,6,1925,1980,1103,1,2,1,2.0,36,1216609,11550,0.001,OldTown,1Story,-1.960496505385789,0.6218635066478322
2683,6000,5,7,1921,1950,616,1,2,0,1.0,25,379456,9605,0.0008333333333333334,BrkSide,1Story,-2.117086528212685,-0.11298979376415953
2684,6380,5,6,1922,1950,1048,1,2,1,1.0,25,1098304,9610,0.0007836990595611285,BrkSide,1.5Unf,-0.9745837812108563,-0.11298979376415953
2685,11672,5,5,1925,1950,816,1,2,0,1.0,25,665856,9625,0.0004283755997258396,BrkSide,1Story,-1.960496505385789,-0.11298979376415953
2686,33120,6,5,1962,1962,2486,2,5,1,2.0,36,6180196,11772,0.00018115942028985507,OldTown,1.5Fin,1.3095756261343077,0.6218635066478322
2687,9873,4,5,1970,1970,960,1,3,0,2.0,16,921600,7880,0.00040514534589283904,BrkSide,1Story,-0.1988587485832092,-1.051674234266409
2688,5310,6,8,1910,2003,1635,1,2,0,1.0,36,2673225,11460,0.0011299435028248588,OldTown,1.5Fin,-1.2484756746816936,0.6218635066478322
2689,4118,4,4,1941,1950,693,1,2,0,0.0,16,480249,7764,0.0009713453132588635,OldTown,1Story,-1.334136414078205,-0.9426141574451342
2690,10320,4,5,1924,1950,1430,2,3,0,2.0,16,2044900,7696,0.0003875968992248062,IDOTRR,1.5Fin,-0.5597695552312317,-0.5964044398088233
2691,7518,5,8,1910,2004,1330,1,3,0,1.0,25,1768900,9550,0.0006650704974727321,IDOTRR,2Story,-2.145876318356791,0.2192663381650083
2692,9000,5,4,1919,1950,819,1,2,0,0.0,25,670761,9595,0.0005555555555555556,IDOTRR,1Story,-2.195381539626133,0.2192663381650083
2693,8600,6,6,1937,1950,1376,2,3,1,1.0,36,1893376,11622,0.0006976744186046512,IDOTRR,1.5Fin,0.07974326997276852,1.0349371161388399
2694,7200,5,6,1938,1995,1360,1,2,0,1.0,25,1849600,9690,0.0006944444444444445,IDOTRR,1.5Fin,0.12893656421923008,0.2192663381650083
2695,9786,3,4,1922,1950,1077,1,3,1,1.0,9,1159929,5766,0.00030656039239730225,IDOTRR,1Story,-2.077939022505961,-1.4120752177826548
2696,6780,6,8,1935,1982,754,1,2,0,0.0,36,568516,11610,0.0008849557522123894,IDOTRR,1.5Fin,-0.018643318520154602,1.0349371161388399
2697,7200,6,6,1930,1950,984,1,3,0,1.0,36,968256,11580,0.0008333333333333334,IDOTRR,1Story,-1.764758976852169,1.0349371161388399
2698,12375,5,5,1951,1951,1422,1,3,1,1.0,25,2022084,9755,0.00040404040404040404,Sawyer,1.5Fin,0.7684493894232304,-0.11105838232267036
2699,11136,6,5,1964,1964,1921,2,4,0,2.0,36,3690241,11784,0.0005387931034482759,Sawyer,1Story,-0.4337437828235532,1.5659231907496547
2700,21370,5,5,1950,1950,1640,1,3,1,2.0,25,2689600,9750,0.0002339728591483388,Sawyer,1Story,-0.9818088627176891,-0.11105838232267036
2701,6930,5,4,1958,1958,1352,1,3,0,1.0,25,1827904,9790,0.0007215007215007215,ClearCr,SLvl,-1.1962128077336567,-1.001102352123507
2702,8250,5,7,1935,1950,1032,1,2,1,1.0,25,1065024,9675,0.0006060606060606061,Edwards,1Story,-1.569021448318549,0.02533409971833116
2703,5220,5,3,1936,1950,879,1,2,0,1.0,25,772641,9680,0.0009578544061302681,SWISU,1Story,-1.529873942611825,-0.453135376067928
2704,5500,7,5,2004,2004,1073,2,2,0,1.0,49,1151329,14028,0.0012727272727272728,SWISU,1Story,1.1321564454454065,1.6183406288140285
2705,11235,4,5,1963,1979,1382,1,3,1,2.0,16,1909924,7852,0.00035603026257231867,Sawyer,1Story,-0.4728912885302772,-1.7880399553949955
2706,10791,4,5,1967,1967,1296,2,2,0,2.0,16,1679616,7868,0.0003706792697618386,Sawyer,1Story,-0.3163012657033812,-1.7880399553949955
2707,8414,6,8,1963,2003,1068,1,3,0,1.0,36,1140624,11778,0.0007130972189208462,Sawyer,1Story,-0.4728912885302772,1.5659231907496547
2708,11327,5,6,1967,1967,1064,1,3,1,2.0,25,1132096,9835,0.0004414231482298932,Sawyer,1Story,-0.3163012657033812,-0.11105838232267036
2709,11777,5,6,1966,1966,1320,1,3,2,2.0,25,1742400,9830,0.0004245563386261357,Sawyer,SLvl,-0.6727419038365352,-0.11105838232267036
2710,10366,6,7,1964,1964,934,1,2,0,1.0,36,872356,11784,0.0005788153579008296,Sawyer,SLvl,-0.8036096298108155,1.5659231907496547
2711,9000,5,6,1966,1966,1059,1,3,0,1.0,25,1121481,9830,0.0005555555555555556,Sawyer,1Story,-0.35544877141010517,-0.11105838232267036
